Pickup_date,zone,borough,counts
2015-05-28,Manhattanville,Manhattan,110
2015-05-28,Marble Hill,Manhattan,17
2015-05-28,Marine Park/Floyd Bennett Field,Brooklyn,5
2015-05-28,Marine Park/Mill Basin,Brooklyn,49
2015-05-28,Mariners Harbor,Staten Island,4
2015-05-28,Maspeth,Queens,96
2015-05-28,Meatpacking/West Village West,Manhattan,1624
2015-05-28,Melrose South,Bronx,39
2015-05-28,Middle Village,Queens,81
2015-05-28,Midtown Center,Manhattan,3805
2015-05-28,Midtown East,Manhattan,2442
2015-05-28,Midtown North,Manhattan,2203
2015-05-28,Midtown South,Manhattan,2004
2015-05-28,Midwood,Brooklyn,167
2015-05-28,Morningside Heights,Manhattan,318
2015-05-28,Morrisania/Melrose,Bronx,37
2015-05-28,Mott Haven/Port Morris,Bronx,95
2015-05-28,Mount Hope,Bronx,46
2015-05-28,Murray Hill,Manhattan,2188
2015-05-28,Murray Hill-Queens,Queens,47
2015-05-28,New Dorp/Midland Beach,Staten Island,2
2015-05-28,North Corona,Queens,31
2015-05-28,Norwood,Bronx,46
2015-05-28,Oakland Gardens,Queens,27
2015-05-28,Oakwood,Staten Island,1
2015-05-28,Ocean Hill,Brooklyn,84
2015-05-28,Ocean Parkway South,Brooklyn,68
2015-05-28,Old Astoria,Queens,145
2015-05-28,Ozone Park,Queens,43
2015-05-28,Park Slope,Brooklyn,923
2015-05-28,Parkchester,Bronx,19
2015-05-28,Pelham Bay,Bronx,15
2015-05-28,Pelham Bay Park,Bronx,4
2015-05-28,Pelham Parkway,Bronx,53
2015-05-28,Penn Station/Madison Sq West,Manhattan,1350
2015-05-28,Port Richmond,Staten Island,1
2015-05-28,Prospect Heights,Brooklyn,316
2015-05-28,Prospect Park,Brooklyn,35
2015-05-28,Prospect-Lefferts Gardens,Brooklyn,227
2015-05-28,Queens Village,Queens,34
2015-05-28,Queensboro Hill,Queens,44
2015-05-28,Queensbridge/Ravenswood,Queens,32
2015-05-28,Randalls Island,Manhattan,7
2015-05-28,Red Hook,Brooklyn,144
2015-05-28,Rego Park,Queens,64
2015-05-28,Richmond Hill,Queens,89
2015-05-28,Ridgewood,Queens,160
2015-05-28,Riverdale/North Riverdale/Fieldston,Bronx,134
2015-05-28,Rockaway Park,Queens,2
2015-05-28,Roosevelt Island,Manhattan,12
2015-05-28,Rosedale,Queens,35
2015-05-28,Saint Albans,Queens,40
2015-05-28,Saint George/New Brighton,Staten Island,2
2015-05-28,Saint Michaels Cemetery/Woodside,Queens,1
2015-05-28,Schuylerville/Edgewater Park,Bronx,33
2015-05-28,Seaport,Manhattan,329
2015-05-28,Sheepshead Bay,Brooklyn,40
2015-05-28,SoHo,Manhattan,1512
2015-05-28,Soundview/Bruckner,Bronx,21
2015-05-28,Soundview/Castle Hill,Bronx,26
2015-05-28,South Beach/Dongan Hills,Staten Island,5
2015-05-28,South Jamaica,Queens,27
2015-05-28,South Ozone Park,Queens,86
2015-05-28,South Williamsburg,Brooklyn,83
2015-05-28,Springfield Gardens North,Queens,21
2015-05-28,Springfield Gardens South,Queens,19
2015-05-28,Spuyten Duyvil/Kingsbridge,Bronx,94
2015-05-28,Stapleton,Staten Island,3
2015-05-28,Starrett City,Brooklyn,17
2015-05-28,Steinway,Queens,244
2015-05-28,Stuy Town/Peter Cooper Village,Manhattan,429
2015-05-28,Stuyvesant Heights,Brooklyn,331
2015-05-28,Sunnyside,Queens,352
2015-05-28,Sunset Park East,Brooklyn,57
2015-05-28,Sunset Park West,Brooklyn,208
2015-05-28,Sutton Place/Turtle Bay North,Manhattan,1147
2015-05-28,Times Sq/Theatre District,Manhattan,2258
2015-05-28,TriBeCa/Civic Center,Manhattan,2847
2015-05-28,Two Bridges/Seward Park,Manhattan,462
2015-05-28,UN/Turtle Bay South,Manhattan,970
2015-05-28,Union Sq,Manhattan,3028
2015-05-28,University Heights/Morris Heights,Bronx,46
2015-05-28,Upper East Side North,Manhattan,1661
2015-05-28,Upper East Side South,Manhattan,2173
2015-05-28,Upper West Side North,Manhattan,942
2015-05-28,Upper West Side South,Manhattan,1265
2015-05-28,Van Cortlandt Park,Bronx,7
2015-05-28,Van Cortlandt Village,Bronx,67
2015-05-28,Van Nest/Morris Park,Bronx,68
2015-05-28,Washington Heights North,Manhattan,222
2015-05-28,Washington Heights South,Manhattan,335
2015-05-28,West Brighton,Staten Island,10
2015-05-28,West Chelsea/Hudson Yards,Manhattan,2303
2015-05-28,West Concourse,Bronx,62
2015-05-28,West Farms/Bronx River,Bronx,21
2015-05-28,West Village,Manhattan,1871
2015-05-28,Westchester Village/Unionport,Bronx,23
2015-05-28,Westerleigh,Staten Island,3
2015-05-28,Whitestone,Queens,28
2015-05-28,Willets Point,Queens,1
2015-05-28,Williamsbridge/Olinville,Bronx,37
2015-05-28,Williamsburg (North Side),Brooklyn,1048
2015-05-28,Williamsburg (South Side),Brooklyn,749
2015-05-28,Windsor Terrace,Brooklyn,128
2015-05-28,Woodhaven,Queens,69
2015-05-28,Woodlawn/Wakefield,Bronx,27
2015-05-28,Woodside,Queens,127
2015-05-28,World Trade Center,Manhattan,441
2015-05-28,Yorkville East,Manhattan,755
2015-05-28,Yorkville West,Manhattan,857
2015-05-29,Allerton/Pelham Gardens,Bronx,28
2015-05-29,Alphabet City,Manhattan,623
2015-05-29,Arrochar/Fort Wadsworth,Staten Island,5
2015-05-29,Astoria,Queens,585
2015-05-29,Astoria Park,Queens,5
2015-05-29,Auburndale,Queens,25
2015-05-29,Baisley Park,Queens,51
2015-05-29,Bath Beach,Brooklyn,25
2015-05-29,Battery Park,Manhattan,25
2015-05-29,Battery Park City,Manhattan,995
2015-05-29,Bay Ridge,Brooklyn,301
2015-05-29,Bay Terrace/Fort Totten,Queens,30
2015-05-29,Bayside,Queens,87
2015-05-29,Bedford,Brooklyn,558
2015-05-29,Bedford Park,Bronx,54
2015-05-29,Bellerose,Queens,27
2015-05-29,Belmont,Bronx,51
2015-05-29,Bensonhurst East,Brooklyn,57
2015-05-29,Bensonhurst West,Brooklyn,68
2015-05-29,Bloomfield/Emerson Hill,Staten Island,6
2015-05-29,Bloomingdale,Manhattan,164
2015-05-29,Boerum Hill,Brooklyn,494
2015-05-29,Borough Park,Brooklyn,97
2015-05-29,Breezy Point/Fort Tilden/Riis Beach,Queens,1
2015-05-29,Briarwood/Jamaica Hills,Queens,79
2015-05-29,Brighton Beach,Brooklyn,35
2015-05-29,Bronx Park,Bronx,20
2015-05-29,Bronxdale,Bronx,39
2015-05-29,Brooklyn Heights,Brooklyn,507
2015-05-29,Brooklyn Navy Yard,Brooklyn,66
2015-05-29,Brownsville,Brooklyn,67
2015-05-29,Bushwick North,Brooklyn,524
2015-05-29,Bushwick South,Brooklyn,677
2015-05-29,Cambria Heights,Queens,24
2015-05-29,Canarsie,Brooklyn,147
2015-05-29,Carroll Gardens,Brooklyn,297
2015-05-29,Central Harlem,Manhattan,499
2015-05-29,Central Harlem North,Manhattan,475
2015-05-29,Central Park,Manhattan,364
2015-05-29,Chinatown,Manhattan,316
2015-05-29,City Island,Bronx,7
2015-05-29,Claremont/Bathgate,Bronx,34
2015-05-29,Clinton East,Manhattan,1774
2015-05-29,Clinton Hill,Brooklyn,594
2015-05-29,Clinton West,Manhattan,958
2015-05-29,Co-Op City,Bronx,38
2015-05-29,Cobble Hill,Brooklyn,217
2015-05-29,College Point,Queens,29
2015-05-29,Columbia Street,Brooklyn,107
2015-05-29,Coney Island,Brooklyn,44
2015-05-29,Corona,Queens,79
2015-05-29,Country Club,Bronx,5
2015-05-29,Crotona Park East,Bronx,19
2015-05-29,Crown Heights North,Brooklyn,668
2015-05-29,Crown Heights South,Brooklyn,177
2015-05-29,Cypress Hills,Brooklyn,38
2015-05-29,DUMBO/Vinegar Hill,Brooklyn,399
2015-05-29,Douglaston,Queens,28
2015-05-29,Downtown Brooklyn/MetroTech,Brooklyn,364
2015-05-29,Dyker Heights,Brooklyn,89
2015-05-29,East Chelsea,Manhattan,2106
2015-05-29,East Concourse/Concourse Village,Bronx,61
2015-05-29,East Elmhurst,Queens,89
2015-05-29,East Flatbush/Farragut,Brooklyn,113
2015-05-29,East Flatbush/Remsen Village,Brooklyn,114
2015-05-29,East Flushing,Queens,32
2015-05-29,East Harlem North,Manhattan,351
2015-05-29,East Harlem South,Manhattan,342
2015-05-29,East New York,Brooklyn,113
2015-05-29,East New York/Pennsylvania Avenue,Brooklyn,49
2015-05-29,East Tremont,Bronx,48
2015-05-29,East Village,Manhattan,2624
2015-05-29,East Williamsburg,Brooklyn,730
2015-05-29,Eastchester,Bronx,16
2015-05-29,Elmhurst,Queens,178
2015-05-29,Elmhurst/Maspeth,Queens,68
2015-05-29,Eltingville/Annadale/Prince's Bay,Staten Island,1
2015-05-29,Erasmus,Brooklyn,67
2015-05-29,Far Rockaway,Queens,4
2015-05-29,Financial District North,Manhattan,1109
2015-05-29,Financial District South,Manhattan,422
2015-05-29,Flatbush/Ditmas Park,Brooklyn,359
2015-05-29,Flatiron,Manhattan,1532
2015-05-29,Flatlands,Brooklyn,132
2015-05-29,Flushing,Queens,145
2015-05-29,Flushing Meadows-Corona Park,Queens,63
2015-05-29,Fordham South,Bronx,23
2015-05-29,Forest Hills,Queens,438
2015-05-29,Forest Park/Highland Park,Queens,6
2015-05-29,Fort Greene,Brooklyn,501
2015-05-29,Fresh Meadows,Queens,30
2015-05-29,Garment District,Manhattan,1036
2015-05-29,Glen Oaks,Queens,22
2015-05-29,Glendale,Queens,80
2015-05-29,Gowanus,Brooklyn,275
2015-05-29,Gramercy,Manhattan,1733
2015-05-29,Gravesend,Brooklyn,36
2015-05-29,Green-Wood Cemetery,Brooklyn,1
2015-05-29,Greenpoint,Brooklyn,958
2015-05-29,Greenwich Village North,Manhattan,1546
2015-05-29,Greenwich Village South,Manhattan,1290
2015-05-29,Grymes Hill/Clifton,Staten Island,2
2015-05-29,Hamilton Heights,Manhattan,286
2015-05-29,Hammels/Arverne,Queens,13
2015-05-29,Heartland Village/Todt Hill,Staten Island,9
2015-05-29,Highbridge,Bronx,39
2015-05-29,Highbridge Park,Manhattan,3
2015-05-29,Hillcrest/Pomonok,Queens,72
2015-05-29,Hollis,Queens,17
2015-05-29,Homecrest,Brooklyn,130
2015-05-29,Howard Beach,Queens,38
2015-05-29,Hudson Sq,Manhattan,735
2015-05-29,Hunts Point,Bronx,25
2015-05-29,Inwood,Manhattan,116
2015-05-29,Inwood Hill Park,Manhattan,7
2015-05-29,JFK Airport,Queens,1717
2015-05-29,Jackson Heights,Queens,240
2015-05-29,Jamaica,Queens,135
2015-05-29,Jamaica Estates,Queens,37
2015-05-29,Kensington,Brooklyn,88
2015-05-29,Kew Gardens,Queens,97
2015-05-29,Kew Gardens Hills,Queens,71
2015-05-29,Kingsbridge Heights,Bronx,32
2015-05-29,Kips Bay,Manhattan,1030
2015-05-29,LaGuardia Airport,Queens,1939
2015-05-29,Laurelton,Queens,29
2015-05-29,Lenox Hill East,Manhattan,945
2015-05-29,Lenox Hill West,Manhattan,1429
2015-05-29,Lincoln Square East,Manhattan,1297
2015-05-29,Lincoln Square West,Manhattan,835
2015-05-29,Little Italy/NoLiTa,Manhattan,1717
2015-05-29,Long Island City/Hunters Point,Queens,531
2015-05-29,Long Island City/Queens Plaza,Queens,162
2015-05-29,Longwood,Bronx,24
2015-05-29,Lower East Side,Manhattan,1626
2015-05-29,Madison,Brooklyn,73
2015-05-29,Manhattan Beach,Brooklyn,39
2015-05-29,Manhattan Valley,Manhattan,424
2015-05-29,Manhattanville,Manhattan,122
2015-05-29,Marble Hill,Manhattan,19
2015-05-29,Marine Park/Floyd Bennett Field,Brooklyn,45
2015-05-29,Marine Park/Mill Basin,Brooklyn,89
2015-05-29,Mariners Harbor,Staten Island,4
2015-05-29,Maspeth,Queens,116
2015-05-29,Meatpacking/West Village West,Manhattan,1859
2015-05-29,Melrose South,Bronx,47
2015-05-29,Middle Village,Queens,91
2015-05-29,Midtown Center,Manhattan,2907
2015-05-29,Midtown East,Manhattan,1889
2015-05-29,Midtown North,Manhattan,1857
2015-05-29,Midtown South,Manhattan,1898
2015-05-29,Midwood,Brooklyn,124
2015-05-29,Morningside Heights,Manhattan,364
2015-05-29,Morrisania/Melrose,Bronx,59
2015-05-29,Mott Haven/Port Morris,Bronx,97
2015-05-29,Mount Hope,Bronx,49
2015-05-29,Murray Hill,Manhattan,2136
2015-05-29,Murray Hill-Queens,Queens,70
2015-05-29,New Dorp/Midland Beach,Staten Island,1
2015-05-29,Newark Airport,EWR,1
2015-05-29,North Corona,Queens,34
2015-05-29,Norwood,Bronx,55
2015-05-29,Oakland Gardens,Queens,30
2015-05-29,Oakwood,Staten Island,1
2015-05-29,Ocean Hill,Brooklyn,91
2015-05-29,Ocean Parkway South,Brooklyn,49
2015-05-29,Old Astoria,Queens,209
2015-05-29,Ozone Park,Queens,59
2015-05-29,Park Slope,Brooklyn,1130
2015-05-29,Parkchester,Bronx,27
2015-05-29,Pelham Bay,Bronx,31
2015-05-29,Pelham Bay Park,Bronx,7
2015-05-29,Pelham Parkway,Bronx,70
2015-05-29,Penn Station/Madison Sq West,Manhattan,1521
2015-05-29,Port Richmond,Staten Island,1
2015-05-29,Prospect Heights,Brooklyn,355
2015-05-29,Prospect Park,Brooklyn,65
2015-05-29,Prospect-Lefferts Gardens,Brooklyn,294
2015-05-29,Queens Village,Queens,57
2015-05-29,Queensboro Hill,Queens,40
2015-05-29,Queensbridge/Ravenswood,Queens,30
2015-05-29,Randalls Island,Manhattan,25
2015-05-29,Red Hook,Brooklyn,157
2015-05-29,Rego Park,Queens,85
2015-05-29,Richmond Hill,Queens,83
2015-05-29,Ridgewood,Queens,191
2015-05-29,Riverdale/North Riverdale/Fieldston,Bronx,119
2015-05-29,Rockaway Park,Queens,10
2015-05-29,Roosevelt Island,Manhattan,24
2015-05-29,Rosedale,Queens,43
2015-05-29,Rossville/Woodrow,Staten Island,1
2015-05-29,Saint Albans,Queens,43
2015-05-29,Saint George/New Brighton,Staten Island,4
2015-05-29,Saint Michaels Cemetery/Woodside,Queens,1
2015-05-29,Schuylerville/Edgewater Park,Bronx,42
2015-05-29,Seaport,Manhattan,318
2015-05-29,Sheepshead Bay,Brooklyn,53
2015-05-29,SoHo,Manhattan,1446
2015-05-29,Soundview/Bruckner,Bronx,25
2015-05-29,Soundview/Castle Hill,Bronx,38
2015-05-29,South Beach/Dongan Hills,Staten Island,9
2015-05-29,South Jamaica,Queens,41
2015-05-29,South Ozone Park,Queens,92
2015-05-29,South Williamsburg,Brooklyn,50
2015-05-29,Springfield Gardens North,Queens,26
2015-05-29,Springfield Gardens South,Queens,24
2015-05-29,Spuyten Duyvil/Kingsbridge,Bronx,122
2015-05-29,Stapleton,Staten Island,8
2015-05-29,Starrett City,Brooklyn,23
2015-05-29,Steinway,Queens,332
2015-05-29,Stuy Town/Peter Cooper Village,Manhattan,543
2015-05-29,Stuyvesant Heights,Brooklyn,412
2015-05-29,Sunnyside,Queens,389
2015-05-29,Sunset Park East,Brooklyn,57
2015-05-29,Sunset Park West,Brooklyn,273
2015-05-29,Sutton Place/Turtle Bay North,Manhattan,1211
2015-05-29,Times Sq/Theatre District,Manhattan,1958
2015-05-29,TriBeCa/Civic Center,Manhattan,2783
2015-05-29,Two Bridges/Seward Park,Manhattan,498
2015-05-29,UN/Turtle Bay South,Manhattan,1040
2015-05-29,Union Sq,Manhattan,2789
2015-05-29,University Heights/Morris Heights,Bronx,53
2015-05-29,Upper East Side North,Manhattan,1538
2015-05-29,Upper East Side South,Manhattan,1947
2015-05-29,Upper West Side North,Manhattan,934
2015-05-29,Upper West Side South,Manhattan,1279
2015-05-29,Van Cortlandt Park,Bronx,9
2015-05-29,Van Cortlandt Village,Bronx,63
2015-05-29,Van Nest/Morris Park,Bronx,73
2015-05-29,Washington Heights North,Manhattan,281
2015-05-29,Washington Heights South,Manhattan,353
2015-05-29,West Brighton,Staten Island,4
2015-05-29,West Chelsea/Hudson Yards,Manhattan,2010
2015-05-29,West Concourse,Bronx,81
2015-05-29,West Farms/Bronx River,Bronx,26
2015-05-29,West Village,Manhattan,2070
2015-05-29,Westchester Village/Unionport,Bronx,33
2015-05-29,Westerleigh,Staten Island,10
2015-05-29,Whitestone,Queens,41
2015-05-29,Willets Point,Queens,17
2015-05-29,Williamsbridge/Olinville,Bronx,56
2015-05-29,Williamsburg (North Side),Brooklyn,1286
2015-05-29,Williamsburg (South Side),Brooklyn,904
2015-05-29,Windsor Terrace,Brooklyn,174
2015-05-29,Woodhaven,Queens,75
2015-05-29,Woodlawn/Wakefield,Bronx,31
2015-05-29,Woodside,Queens,144
2015-05-29,World Trade Center,Manhattan,498
2015-05-29,Yorkville East,Manhattan,812
2015-05-29,Yorkville West,Manhattan,938
2015-05-30,Allerton/Pelham Gardens,Bronx,39
2015-05-30,Alphabet City,Manhattan,792
2015-05-30,Arrochar/Fort Wadsworth,Staten Island,7
2015-05-30,Astoria,Queens,985
2015-05-30,Astoria Park,Queens,11
2015-05-30,Auburndale,Queens,23
2015-05-30,Baisley Park,Queens,64
2015-05-30,Bath Beach,Brooklyn,25
2015-05-30,Battery Park,Manhattan,64
2015-05-30,Battery Park City,Manhattan,1172
2015-05-30,Bay Ridge,Brooklyn,386
2015-05-30,Bay Terrace/Fort Totten,Queens,24
2015-05-30,Bayside,Queens,85
2015-05-30,Bedford,Brooklyn,789
2015-05-30,Bedford Park,Bronx,69
2015-05-30,Bellerose,Queens,27
2015-05-30,Belmont,Bronx,106
2015-05-30,Bensonhurst East,Brooklyn,81
2015-05-30,Bensonhurst West,Brooklyn,94
2015-05-30,Bloomfield/Emerson Hill,Staten Island,5
2015-05-30,Bloomingdale,Manhattan,229
2015-05-30,Boerum Hill,Brooklyn,686
2015-05-30,Borough Park,Brooklyn,71
2015-05-30,Breezy Point/Fort Tilden/Riis Beach,Queens,16
2015-05-30,Briarwood/Jamaica Hills,Queens,120
2015-05-30,Brighton Beach,Brooklyn,32
2015-05-30,Broad Channel,Queens,2
2015-05-30,Bronx Park,Bronx,55
2015-05-30,Bronxdale,Bronx,45
2015-05-30,Brooklyn Heights,Brooklyn,738
2015-05-30,Brooklyn Navy Yard,Brooklyn,46
2015-05-30,Brownsville,Brooklyn,79
2015-05-30,Bushwick North,Brooklyn,836
2015-05-30,Bushwick South,Brooklyn,1190
2015-05-30,Cambria Heights,Queens,9
2015-05-30,Canarsie,Brooklyn,166
2015-05-30,Carroll Gardens,Brooklyn,438
2015-05-30,Central Harlem,Manhattan,636
2015-05-30,Central Harlem North,Manhattan,555
2015-05-30,Central Park,Manhattan,347
2015-05-30,Chinatown,Manhattan,348
2015-05-30,City Island,Bronx,4
2015-05-30,Claremont/Bathgate,Bronx,32
2015-05-30,Clinton East,Manhattan,2013
2015-05-30,Clinton Hill,Brooklyn,818
2015-05-30,Clinton West,Manhattan,1114
2015-05-30,Co-Op City,Bronx,36
2015-05-30,Cobble Hill,Brooklyn,252
2015-05-30,College Point,Queens,27
2015-05-30,Columbia Street,Brooklyn,102
2015-05-30,Coney Island,Brooklyn,63
2015-05-30,Corona,Queens,86
2015-05-30,Country Club,Bronx,4
2015-05-30,Crotona Park,Bronx,4
2015-05-30,Crotona Park East,Bronx,16
2015-05-30,Crown Heights North,Brooklyn,1128
2015-05-30,Crown Heights South,Brooklyn,253
2015-05-30,Cypress Hills,Brooklyn,48
2015-05-30,DUMBO/Vinegar Hill,Brooklyn,406
2015-05-30,Douglaston,Queens,25
2015-05-30,Downtown Brooklyn/MetroTech,Brooklyn,448
2015-05-30,Dyker Heights,Brooklyn,110
2015-05-30,East Chelsea,Manhattan,2112
2015-05-30,East Concourse/Concourse Village,Bronx,78
2015-05-30,East Elmhurst,Queens,107
2015-05-30,East Flatbush/Farragut,Brooklyn,125
2015-05-30,East Flatbush/Remsen Village,Brooklyn,120
2015-05-30,East Flushing,Queens,54
2015-05-30,East Harlem North,Manhattan,386
2015-05-30,East Harlem South,Manhattan,437
2015-05-30,East New York,Brooklyn,120
2015-05-30,East New York/Pennsylvania Avenue,Brooklyn,44
2015-05-30,East Tremont,Bronx,53
2015-05-30,East Village,Manhattan,3624
2015-05-30,East Williamsburg,Brooklyn,1244
2015-05-30,Eastchester,Bronx,34
2015-05-30,Elmhurst,Queens,229
2015-05-30,Elmhurst/Maspeth,Queens,72
2015-05-30,Eltingville/Annadale/Prince's Bay,Staten Island,1
2015-05-30,Erasmus,Brooklyn,92
2015-05-30,Far Rockaway,Queens,3
2015-05-30,Financial District North,Manhattan,1250
2015-05-30,Financial District South,Manhattan,525
2015-05-30,Flatbush/Ditmas Park,Brooklyn,478
2015-05-30,Flatiron,Manhattan,1672
2015-05-30,Flatlands,Brooklyn,167
2015-05-30,Flushing,Queens,200
2015-05-30,Flushing Meadows-Corona Park,Queens,98
2015-05-30,Fordham South,Bronx,19
2015-05-30,Forest Hills,Queens,524
2015-05-30,Forest Park/Highland Park,Queens,12
2015-05-30,Fort Greene,Brooklyn,682
2015-05-30,Fresh Meadows,Queens,38
2015-05-30,Garment District,Manhattan,600
2015-05-30,Glen Oaks,Queens,24
2015-05-30,Glendale,Queens,86
2015-05-30,Gowanus,Brooklyn,369
2015-05-30,Gramercy,Manhattan,1791
2015-05-30,Gravesend,Brooklyn,32
2015-05-30,Great Kills,Staten Island,4
2015-05-30,Green-Wood Cemetery,Brooklyn,5
2015-05-30,Greenpoint,Brooklyn,1323
2015-05-30,Greenwich Village North,Manhattan,1605
2015-05-30,Greenwich Village South,Manhattan,1627
2015-05-30,Grymes Hill/Clifton,Staten Island,6
2015-05-30,Hamilton Heights,Manhattan,355
2015-05-30,Hammels/Arverne,Queens,21
2015-05-30,Heartland Village/Todt Hill,Staten Island,10
2015-05-30,Highbridge,Bronx,64
2015-05-30,Highbridge Park,Manhattan,5
2015-05-30,Hillcrest/Pomonok,Queens,68
2015-05-30,Hollis,Queens,25
2015-05-30,Homecrest,Brooklyn,78
2015-05-30,Howard Beach,Queens,53
2015-05-30,Hudson Sq,Manhattan,580
2015-05-30,Hunts Point,Bronx,36
2015-05-30,Inwood,Manhattan,207
2015-05-30,Inwood Hill Park,Manhattan,11
2015-05-30,JFK Airport,Queens,1349
2015-05-30,Jackson Heights,Queens,337
2015-05-30,Jamaica,Queens,134
2015-05-30,Jamaica Estates,Queens,49
2015-05-30,Kensington,Brooklyn,125
2015-05-30,Kew Gardens,Queens,114
2015-05-30,Kew Gardens Hills,Queens,63
2015-05-30,Kingsbridge Heights,Bronx,36
2015-05-30,Kips Bay,Manhattan,1214
2015-05-30,LaGuardia Airport,Queens,861
2015-05-30,Laurelton,Queens,32
2015-05-30,Lenox Hill East,Manhattan,752
2015-05-30,Lenox Hill West,Manhattan,1228
2015-05-30,Lincoln Square East,Manhattan,1382
2015-05-30,Lincoln Square West,Manhattan,760
2015-05-30,Little Italy/NoLiTa,Manhattan,1815
2015-05-30,Long Island City/Hunters Point,Queens,791
2015-05-30,Long Island City/Queens Plaza,Queens,185
2015-05-30,Longwood,Bronx,29
2015-05-30,Lower East Side,Manhattan,2318
2015-05-30,Madison,Brooklyn,69
2015-05-30,Manhattan Beach,Brooklyn,49
2015-05-30,Manhattan Valley,Manhattan,423
2015-05-30,Manhattanville,Manhattan,192
2015-05-30,Marble Hill,Manhattan,35
2015-05-30,Marine Park/Floyd Bennett Field,Brooklyn,63
2015-05-30,Marine Park/Mill Basin,Brooklyn,94
2015-05-30,Mariners Harbor,Staten Island,1
2015-05-30,Maspeth,Queens,130
2015-05-30,Meatpacking/West Village West,Manhattan,2119
2015-05-30,Melrose South,Bronx,60
2015-05-30,Middle Village,Queens,135
2015-05-30,Midtown Center,Manhattan,1326
2015-05-30,Midtown East,Manhattan,1079
2015-05-30,Midtown North,Manhattan,1335
2015-05-30,Midtown South,Manhattan,1647
2015-05-30,Midwood,Brooklyn,95
2015-05-30,Morningside Heights,Manhattan,504
2015-05-30,Morrisania/Melrose,Bronx,47
2015-05-30,Mott Haven/Port Morris,Bronx,101
2015-05-30,Mount Hope,Bronx,51
2015-05-30,Murray Hill,Manhattan,1730
2015-05-30,Murray Hill-Queens,Queens,65
2015-05-30,New Dorp/Midland Beach,Staten Island,1
2015-05-30,Newark Airport,EWR,2
2015-05-30,North Corona,Queens,48
2015-05-30,Norwood,Bronx,75
2015-05-30,Oakland Gardens,Queens,34
2015-05-30,Oakwood,Staten Island,1
2015-05-30,Ocean Hill,Brooklyn,125
2015-05-30,Ocean Parkway South,Brooklyn,26
2015-05-30,Old Astoria,Queens,283
2015-05-30,Ozone Park,Queens,53
2015-05-30,Park Slope,Brooklyn,1609
2015-05-30,Parkchester,Bronx,51
2015-05-30,Pelham Bay,Bronx,33
2015-05-30,Pelham Bay Park,Bronx,11
2015-05-30,Pelham Parkway,Bronx,72
2015-05-30,Penn Station/Madison Sq West,Manhattan,1226
2015-05-30,Port Richmond,Staten Island,4
2015-05-30,Prospect Heights,Brooklyn,582
